Date,Product ID,Product Name,Category,Demand (Units Sold),Inventory Level,Reorder Point,Lead Time (days),Supplier ID,Region,Warehouse,Stock Status,Order Quantity
2023-04-09,PRD1010,Blender,Home & Kitchen,107,163,112,13,SUP109,Europe,WH-A,In Stock,0
2023-04-09,PRD1015,Yoga Mat,Sports,83,270,68,12,SUP109,Europe,WH-B,In Stock,0
2023-04-09,PRD1015,Yoga Mat,Sports,43,465,83,4,SUP106,Europe,WH-A,In Stock,0
2023-04-09,PRD1017,Tennis Racket,Sports,43,443,136,10,SUP100,Oceania,WH-B,In Stock,0
2023-04-09,PRD1018,Basketball,Sports,77,167,82,6,SUP106,South America,WH-C,In Stock,0
2023-04-09,PRD1020,Moisturizer,Beauty,81,53,136,9,SUP102,Europe,WH-D,Low Stock,291
2023-04-09,PRD1021,Perfume,Beauty,104,320,145,10,SUP104,Europe,WH-B,In Stock,0
2023-04-09,PRD1021,Perfume,Beauty,23,179,146,10,SUP109,North America,WH-D,In Stock,0
2023-04-09,PRD1022,Lipstick,Beauty,45,353,56,8,SUP104,Oceania,WH-D,In Stock,0
2023-04-09,PRD1022,Lipstick,Beauty,63,439,113,10,SUP100,Oceania,WH-A,In Stock,0
2023-04-09,PRD1024,Sunscreen,Beauty,19,198,88,3,SUP105,Oceania,WH-C,In Stock,0
2023-04-10,PRD1002,Tablet,Electronics,64,326,76,8,SUP106,Oceania,WH-D,In Stock,0
2023-04-10,PRD1004,Smartwatch,Electronics,36,264,53,10,SUP106,Oceania,WH-B,In Stock,0
2023-04-10,PRD1007,Sneakers,Clothing,50,431,89,5,SUP109,South America,WH-C,In Stock,0
2023-04-10,PRD1011,Microwave,Home & Kitchen,17,40,56,9,SUP107,Oceania,WH-A,Low Stock,180
2023-04-10,PRD1012,Coffee Maker,Home & Kitchen,92,150,103,9,SUP106,Europe,WH-A,In Stock,0
2023-04-10,PRD1013,Vacuum Cleaner,Home & Kitchen,74,363,82,10,SUP106,Europe,WH-C,In Stock,0
2023-04-10,PRD1014,Air Purifier,Home & Kitchen,36,219,64,7,SUP107,South America,WH-C,In Stock,0
2023-04-10,PRD1015,Yoga Mat,Sports,32,363,122,13,SUP103,North America,WH-C,In Stock,0
2023-04-10,PRD1015,Yoga Mat,Sports,56,196,60,4,SUP102,Europe,WH-B,In Stock,0
2023-04-10,PRD1015,Yoga Mat,Sports,63,168,109,13,SUP103,Europe,WH-C,In Stock,0
2023-04-10,PRD1019,Treadmill,Sports,67,90,64,11,SUP101,Oceania,WH-C,In Stock,0
2023-04-10,PRD1021,Perfume,Beauty,34,129,91,9,SUP106,Oceania,WH-C,In Stock,0
2023-04-11,PRD1000,Laptop,Electronics,0,48,135,7,SUP106,Asia,WH-A,Low Stock,165
2023-04-11,PRD1000,Laptop,Electronics,61,443,54,7,SUP100,Europe,WH-A,In Stock,0
2023-04-11,PRD1002,Tablet,Electronics,63,361,128,9,SUP106,Oceania,WH-A,In Stock,0
2023-04-11,PRD1005,T-Shirt,Clothing,87,376,103,10,SUP105,South America,WH-C,In Stock,0
2023-04-11,PRD1005,T-Shirt,Clothing,16,142,82,3,SUP109,Europe,WH-A,In Stock,0
2023-04-11,PRD1007,Sneakers,Clothing,73,349,128,7,SUP108,North America,WH-B,In Stock,0
2023-04-11,PRD1007,Sneakers,Clothing,87,463,101,4,SUP108,Europe,WH-B,In Stock,0
2023-04-11,PRD1010,Blender,Home & Kitchen,24,101,91,4,SUP103,Asia,WH-C,In Stock,0
2023-04-11,PRD1012,Coffee Maker,Home & Kitchen,45,486,93,11,SUP103,Asia,WH-B,In Stock,0
2023-04-11,PRD1012,Coffee Maker,Home & Kitchen,57,491,58,13,SUP100,North America,WH-C,In Stock,0
2023-04-11,PRD1014,Air Purifier,Home & Kitchen,60,165,145,3,SUP106,South America,WH-D,In Stock,0
2023-04-11,PRD1015,Yoga Mat,Sports,65,392,75,11,SUP103,North America,WH-C,In Stock,0
2023-04-11,PRD1017,Tennis Racket,Sports,91,115,132,10,SUP103,Asia,WH-C,Low Stock,254
2023-04-11,PRD1017,Tennis Racket,Sports,75,402,111,6,SUP100,Europe,WH-D,In Stock,0
2023-04-11,PRD1018,Basketball,Sports,96,81,137,8,SUP109,Asia,WH-D,Low Stock,106
2023-04-11,PRD1020,Moisturizer,Beauty,86,350,75,9,SUP104,North America,WH-D,In Stock,0
2023-04-11,PRD1020,Moisturizer,Beauty,16,202,108,7,SUP107,Oceania,WH-C,In Stock,0
2023-04-11,PRD1021,Perfume,Beauty,36,387,79,4,SUP104,Oceania,WH-D,In Stock,0
2023-04-11,PRD1024,Sunscreen,Beauty,20,437,111,4,SUP109,South America,WH-B,In Stock,0
2023-04-12,PRD1001,Smartphone,Electronics,94,483,135,8,SUP107,Asia,WH-B,In Stock,0
2023-04-12,PRD1002,Tablet,Electronics,128,481,122,12,SUP101,Oceania,WH-A,In Stock,0
2023-04-12,PRD1002,Tablet,Electronics,96,299,147,10,SUP104,Asia,WH-C,In Stock,0
2023-04-12,PRD1006,Jeans,Clothing,71,350,74,3,SUP104,Oceania,WH-C,In Stock,0
2023-04-12,PRD1008,Jacket,Clothing,28,430,147,11,SUP108,Europe,WH-A,In Stock,0
2023-04-12,PRD1010,Blender,Home & Kitchen,33,60,71,9,SUP101,Asia,WH-A,Low Stock,299
2023-04-12,PRD1013,Vacuum Cleaner,Home & Kitchen,48,183,64,9,SUP102,Oceania,WH-C,In Stock,0
2023-04-12,PRD1016,Dumbbells,Sports,74,427,72,13,SUP105,South America,WH-D,In Stock,0
2023-04-12,PRD1017,Tennis Racket,Sports,73,284,129,10,SUP107,Europe,WH-B,In Stock,0
2023-04-12,PRD1020,Moisturizer,Beauty,70,98,66,5,SUP103,Europe,WH-B,In Stock,0
2023-04-13,PRD1001,Smartphone,Electronics,73,434,122,13,SUP104,Asia,WH-B,In Stock,0
2023-04-13,PRD1004,Smartwatch,Electronics,99,403,139,9,SUP100,South America,WH-A,In Stock,0
2023-04-13,PRD1006,Jeans,Clothing,73,207,132,10,SUP108,Asia,WH-C,In Stock,0
2023-04-13,PRD1013,Vacuum Cleaner,Home & Kitchen,27,451,78,5,SUP100,South America,WH-A,In Stock,0
2023-04-13,PRD1014,Air Purifier,Home & Kitchen,14,480,77,8,SUP109,South America,WH-A,In Stock,0
2023-04-13,PRD1019,Treadmill,Sports,3,364,93,9,SUP108,South America,WH-A,In Stock,0
2023-04-13,PRD1021,Perfume,Beauty,34,451,128,11,SUP107,Oceania,WH-D,In Stock,0
2023-04-13,PRD1021,Perfume,Beauty,0,212,52,11,SUP106,Asia,WH-A,In Stock,0
2023-04-13,PRD1022,Lipstick,Beauty,55,431,126,9,SUP100,Oceania,WH-B,In Stock,0
2023-04-13,PRD1024,Sunscreen,Beauty,38,9,76,9,SUP101,Oceania,WH-B,Low Stock,145
2023-04-14,PRD1000,Laptop,Electronics,71,74,124,4,SUP102,Europe,WH-A,Low Stock,177
2023-04-14,PRD1002,Tablet,Electronics,79,384,141,13,SUP103,Europe,WH-C,In Stock,0
2023-04-14,PRD1003,Headphones,Electronics,77,150,65,11,SUP106,Oceania,WH-A,In Stock,0
2023-04-14,PRD1003,Headphones,Electronics,122,416,108,5,SUP103,Europe,WH-C,In Stock,0
2023-04-14,PRD1006,Jeans,Clothing,54,18,135,8,SUP109,South America,WH-B,Low Stock,298
2023-04-14,PRD1012,Coffee Maker,Home & Kitchen,46,132,89,8,SUP104,South America,WH-C,In Stock,0
2023-04-14,PRD1016,Dumbbells,Sports,79,147,135,10,SUP100,North America,WH-D,In Stock,0
2023-04-14,PRD1016,Dumbbells,Sports,33,16,53,10,SUP108,South America,WH-D,Low Stock,153
2023-04-14,PRD1019,Treadmill,Sports,14,267,132,11,SUP102,Asia,WH-B,In Stock,0
2023-04-14,PRD1021,Perfume,Beauty,23,272,120,6,SUP102,Oceania,WH-D,In Stock,0
2023-04-15,PRD1000,Laptop,Electronics,74,438,103,5,SUP107,Europe,WH-D,In Stock,0
2023-04-15,PRD1001,Smartphone,Electronics,62,123,69,12,SUP105,Oceania,WH-C,In Stock,0
2023-04-15,PRD1002,Tablet,Electronics,12,454,58,5,SUP104,North America,WH-D,In Stock,0
2023-04-15,PRD1008,Jacket,Clothing,124,497,125,8,SUP100,Europe,WH-B,In Stock,0
2023-04-15,PRD1009,Sweater,Clothing,60,457,71,11,SUP104,Asia,WH-A,In Stock,0
2023-04-15,PRD1013,Vacuum Cleaner,Home & Kitchen,24,277,106,13,SUP103,Oceania,WH-B,In Stock,0
2023-04-15,PRD1015,Yoga Mat,Sports,72,279,100,4,SUP106,North America,WH-C,In Stock,0
2023-04-15,PRD1018,Basketball,Sports,92,310,119,12,SUP109,North America,WH-C,In Stock,0
2023-04-15,PRD1020,Moisturizer,Beauty,77,191,70,5,SUP105,Asia,WH-D,In Stock,0
2023-04-15,PRD1022,Lipstick,Beauty,50,237,79,8,SUP105,Oceania,WH-C,In Stock,0
2023-04-15,PRD1022,Lipstick,Beauty,107,249,101,6,SUP109,South America,WH-B,In Stock,0
2023-04-15,PRD1023,Shampoo,Beauty,123,2,51,8,SUP104,North America,WH-D,Low Stock,111
2023-04-15,PRD1023,Shampoo,Beauty,49,58,62,5,SUP104,North America,WH-B,Low Stock,112
2023-04-15,PRD1023,Shampoo,Beauty,40,56,82,7,SUP107,South America,WH-A,Low Stock,167
2023-04-15,PRD1024,Sunscreen,Beauty,45,493,94,6,SUP103,Asia,WH-C,In Stock,0
2023-04-16,PRD1000,Laptop,Electronics,51,61,54,11,SUP106,South America,WH-B,In Stock,0
2023-04-16,PRD1005,T-Shirt,Clothing,84,46,100,12,SUP105,Europe,WH-C,Low Stock,287
2023-04-16,PRD1007,Sneakers,Clothing,102,147,63,5,SUP100,Asia,WH-C,In Stock,0
2023-04-16,PRD1008,Jacket,Clothing,14,129,145,4,SUP104,Europe,WH-B,Low Stock,143
2023-04-16,PRD1010,Blender,Home & Kitchen,25,208,106,3,SUP104,South America,WH-D,In Stock,0
2023-04-16,PRD1010,Blender,Home & Kitchen,37,397,145,7,SUP100,North America,WH-D,In Stock,0
2023-04-16,PRD1014,Air Purifier,Home & Kitchen,8,385,108,9,SUP106,Europe,WH-B,In Stock,0
2023-04-16,PRD1019,Treadmill,Sports,84,362,51,4,SUP100,North America,WH-B,In Stock,0
2023-04-16,PRD1021,Perfume,Beauty,82,88,62,10,SUP101,Asia,WH-B,In Stock,0
2023-04-16,PRD1024,Sunscreen,Beauty,69,58,85,9,SUP108,Europe,WH-C,Low Stock,261
2023-04-16,PRD1024,Sunscreen,Beauty,80,402,83,8,SUP101,Oceania,WH-C,In Stock,0
2023-04-17,PRD1001,Smartphone,Electronics,39,47,89,8,SUP105,North America,WH-D,Low Stock,126
2023-04-17,PRD1002,Tablet,Electronics,66,168,73,12,SUP104,Oceania,WH-A,In Stock,0
2023-04-17,PRD1007,Sneakers,Clothing,29,366,89,5,SUP101,North America,WH-D,In Stock,0
2023-04-17,PRD1010,Blender,Home & Kitchen,0,377,100,12,SUP101,Asia,WH-A,In Stock,0
2023-04-17,PRD1014,Air Purifier,Home & Kitchen,46,198,70,12,SUP109,South America,WH-D,In Stock,0
2023-04-17,PRD1015,Yoga Mat,Sports,5,366,65,10,SUP107,Oceania,WH-A,In Stock,0
2023-04-17,PRD1015,Yoga Mat,Sports,65,73,68,11,SUP103,South America,WH-C,In Stock,0
2023-04-17,PRD1019,Treadmill,Sports,98,208,103,4,SUP105,Oceania,WH-A,In Stock,0
2023-04-17,PRD1022,Lipstick,Beauty,89,177,113,10,SUP107,South America,WH-A,In Stock,0
2023-04-17,PRD1022,Lipstick,Beauty,12,147,136,4,SUP109,North America,WH-D,In Stock,0
2023-04-17,PRD1023,Shampoo,Beauty,20,112,92,9,SUP109,North America,WH-C,In Stock,0
2023-04-18,PRD1000,Laptop,Electronics,4,232,142,8,SUP100,South America,WH-A,In Stock,0
2023-04-18,PRD1001,Smartphone,Electronics,66,164,93,8,SUP109,North America,WH-C,In Stock,0
2023-04-18,PRD1003,Headphones,Electronics,40,303,88,13,SUP105,Oceania,WH-D,In Stock,0
2023-04-18,PRD1004,Smartwatch,Electronics,75,393,142,3,SUP108,North America,WH-C,In Stock,0
2023-04-18,PRD1010,Blender,Home & Kitchen,116,382,66,13,SUP102,North America,WH-B,In Stock,0
2023-04-18,PRD1011,Microwave,Home & Kitchen,17,151,139,13,SUP109,Oceania,WH-D,In Stock,0
2023-04-18,PRD1015,Yoga Mat,Sports,13,245,131,3,SUP106,Oceania,WH-D,In Stock,0
2023-04-18,PRD1017,Tennis Racket,Sports,52,88,71,10,SUP107,Oceania,WH-C,In Stock,0
2023-04-18,PRD1018,Basketball,Sports,39,55,142,7,SUP101,Oceania,WH-D,Low Stock,228
2023-04-18,PRD1018,Basketball,Sports,84,394,124,9,SUP104,South America,WH-D,In Stock,0
2023-04-18,PRD1018,Basketball,Sports,44,45,76,5,SUP102,South America,WH-D,Low Stock,179
2023-04-18,PRD1018,Basketball,Sports,27,135,102,11,SUP102,North America,WH-D,In Stock,0
2023-04-18,PRD1023,Shampoo,Beauty,39,424,128,11,SUP105,Europe,WH-D,In Stock,0
2023-04-19,PRD1004,Smartwatch,Electronics,37,475,89,9,SUP102,Europe,WH-C,In Stock,0
2023-04-19,PRD1005,T-Shirt,Clothing,71,267,72,8,SUP105,Oceania,WH-C,In Stock,0
2023-04-19,PRD1006,Jeans,Clothing,29,178,143,9,SUP100,Asia,WH-D,In Stock,0
2023-04-19,PRD1007,Sneakers,Clothing,50,449,73,11,SUP109,Oceania,WH-A,In Stock,0
2023-04-19,PRD1009,Sweater,Clothing,100,208,101,3,SUP100,South America,WH-A,In Stock,0
2023-04-19,PRD1009,Sweater,Clothing,38,5,84,10,SUP106,Oceania,WH-B,Low Stock,222
2023-04-19,PRD1012,Coffee Maker,Home & Kitchen,22,36,136,3,SUP101,Asia,WH-D,Low Stock,199
2023-04-19,PRD1013,Vacuum Cleaner,Home & Kitchen,0,250,96,12,SUP102,Asia,WH-B,In Stock,0
2023-04-19,PRD1014,Air Purifier,Home & Kitchen,21,76,138,7,SUP107,North America,WH-C,Low Stock,151
2023-04-19,PRD1015,Yoga Mat,Sports,71,451,129,6,SUP102,North America,WH-B,In Stock,0
2023-04-19,PRD1015,Yoga Mat,Sports,35,244,149,5,SUP103,Europe,WH-C,In Stock,0
2023-04-19,PRD1016,Dumbbells,Sports,38,181,120,6,SUP102,North America,WH-D,In Stock,0
2023-04-19,PRD1020,Moisturizer,Beauty,63,278,58,7,SUP100,Europe,WH-B,In Stock,0
2023-04-19,PRD1021,Perfume,Beauty,58,327,119,11,SUP100,Oceania,WH-C,In Stock,0
2023-04-19,PRD1021,Perfume,Beauty,114,35,102,9,SUP100,Asia,WH-C,Low Stock,282
2023-04-19,PRD1023,Shampoo,Beauty,56,367,80,10,SUP102,Oceania,WH-A,In Stock,0
2023-04-19,PRD1023,Shampoo,Beauty,87,299,78,12,SUP102,Oceania,WH-C,In Stock,0
2023-04-19,PRD1024,Sunscreen,Beauty,61,467,93,4,SUP109,Asia,WH-A,In Stock,0
2023-04-20,PRD1002,Tablet,Electronics,71,352,96,7,SUP107,North America,WH-A,In Stock,0
2023-04-20,PRD1006,Jeans,Clothing,29,247,99,9,SUP105,Asia,WH-A,In Stock,0
2023-04-20,PRD1006,Jeans,Clothing,32,378,57,5,SUP103,Europe,WH-A,In Stock,0
2023-04-20,PRD1009,Sweater,Clothing,48,100,58,9,SUP106,Europe,WH-C,In Stock,0
2023-04-20,PRD1009,Sweater,Clothing,17,337,120,11,SUP101,Oceania,WH-C,In Stock,0
2023-04-20,PRD1011,Microwave,Home & Kitchen,22,499,131,12,SUP104,Oceania,WH-A,In Stock,0
2023-04-20,PRD1011,Microwave,Home & Kitchen,23,271,52,11,SUP101,Europe,WH-D,In Stock,0
2023-04-20,PRD1012,Coffee Maker,Home & Kitchen,80,219,77,7,SUP101,Oceania,WH-D,In Stock,0
2023-04-20,PRD1015,Yoga Mat,Sports,48,354,147,10,SUP106,North America,WH-D,In Stock,0
2023-04-20,PRD1017,Tennis Racket,Sports,77,37,135,10,SUP107,South America,WH-A,Low Stock,233
2023-04-20,PRD1017,Tennis Racket,Sports,92,474,98,5,SUP100,Oceania,WH-B,In Stock,0
2023-04-20,PRD1019,Treadmill,Sports,8,165,62,7,SUP100,Asia,WH-B,In Stock,0
2023-04-20,PRD1023,Shampoo,Beauty,39,50,130,6,SUP100,North America,WH-A,Low Stock,223
2023-04-20,PRD1024,Sunscreen,Beauty,119,483,77,7,SUP108,Oceania,WH-B,In Stock,0
2023-04-20,PRD1024,Sunscreen,Beauty,91,27,80,7,SUP109,Asia,WH-D,Low Stock,253
2023-04-21,PRD1001,Smartphone,Electronics,103,459,97,12,SUP102,South America,WH-B,In Stock,0
2023-04-21,PRD1003,Headphones,Electronics,32,129,74,10,SUP103,South America,WH-B,In Stock,0
2023-04-21,PRD1005,T-Shirt,Clothing,59,360,100,12,SUP104,North America,WH-B,In Stock,0
2023-04-21,PRD1006,Jeans,Clothing,29,323,101,6,SUP104,Oceania,WH-D,In Stock,0
2023-04-21,PRD1007,Sneakers,Clothing,90,201,71,5,SUP109,Europe,WH-C,In Stock,0
2023-04-21,PRD1008,Jacket,Clothing,75,4,83,7,SUP109,Asia,WH-A,Low Stock,265
2023-04-21,PRD1013,Vacuum Cleaner,Home & Kitchen,87,129,103,13,SUP100,Asia,WH-A,In Stock,0
2023-04-21,PRD1014,Air Purifier,Home & Kitchen,93,478,118,3,SUP101,Europe,WH-B,In Stock,0
2023-04-21,PRD1017,Tennis Racket,Sports,48,288,92,6,SUP108,North America,WH-B,In Stock,0
2023-04-21,PRD1023,Shampoo,Beauty,71,230,100,5,SUP101,North America,WH-C,In Stock,0
2023-04-21,PRD1024,Sunscreen,Beauty,44,31,149,13,SUP104,Europe,WH-B,Low Stock,288
2023-04-22,PRD1001,Smartphone,Electronics,28,123,85,3,SUP107,Oceania,WH-B,In Stock,0
2023-04-22,PRD1008,Jacket,Clothing,44,17,95,13,SUP101,South America,WH-A,Low Stock,173
2023-04-22,PRD1010,Blender,Home & Kitchen,95,127,120,12,SUP107,North America,WH-C,In Stock,0
2023-04-22,PRD1012,Coffee Maker,Home & Kitchen,95,69,80,7,SUP108,Europe,WH-C,Low Stock,208
2023-04-22,PRD1017,Tennis Racket,Sports,39,482,67,13,SUP109,North America,WH-B,In Stock,0
2023-04-22,PRD1021,Perfume,Beauty,0,42,104,10,SUP101,Europe,WH-D,Low Stock,260
2023-04-22,PRD1022,Lipstick,Beauty,108,338,145,8,SUP108,Europe,WH-A,In Stock,0
2023-04-23,PRD1001,Smartphone,Electronics,88,312,124,3,SUP101,Europe,WH-D,In Stock,0
2023-04-23,PRD1001,Smartphone,Electronics,38,213,79,5,SUP108,South America,WH-A,In Stock,0
2023-04-23,PRD1005,T-Shirt,Clothing,58,440,122,8,SUP105,South America,WH-B,In Stock,0
2023-04-23,PRD1010,Blender,Home & Kitchen,68,183,128,3,SUP103,Oceania,WH-B,In Stock,0
2023-04-23,PRD1013,Vacuum Cleaner,Home & Kitchen,82,92,148,6,SUP105,North America,WH-C,Low Stock,129
2023-04-23,PRD1013,Vacuum Cleaner,Home & Kitchen,77,88,141,11,SUP100,Europe,WH-C,Low Stock,199
2023-04-23,PRD1014,Air Purifier,Home & Kitchen,23,452,78,7,SUP104,Europe,WH-A,In Stock,0
2023-04-23,PRD1016,Dumbbells,Sports,44,204,60,12,SUP109,South America,WH-A,In Stock,0
2023-04-23,PRD1018,Basketball,Sports,56,175,93,4,SUP106,North America,WH-D,In Stock,0
2023-04-23,PRD1020,Moisturizer,Beauty,49,324,144,6,SUP107,Asia,WH-A,In Stock,0
2023-04-23,PRD1022,Lipstick,Beauty,16,427,63,4,SUP106,Oceania,WH-A,In Stock,0
2023-04-23,PRD1022,Lipstick,Beauty,21,341,148,11,SUP101,Asia,WH-B,In Stock,0
2023-04-23,PRD1022,Lipstick,Beauty,65,446,126,5,SUP109,Europe,WH-A,In Stock,0
2023-04-23,PRD1023,Shampoo,Beauty,106,254,127,7,SUP107,Europe,WH-B,In Stock,0
2023-04-24,PRD1000,Laptop,Electronics,74,317,131,10,SUP109,North America,WH-D,In Stock,0
2023-04-24,PRD1008,Jacket,Clothing,77,31,122,10,SUP107,South America,WH-D,Low Stock,283
2023-04-24,PRD1009,Sweater,Clothing,24,23,146,12,SUP106,Oceania,WH-B,Low Stock,147
2023-04-24,PRD1011,Microwave,Home & Kitchen,8,99,139,4,SUP108,Europe,WH-C,Low Stock,216
2023-04-24,PRD1011,Microwave,Home & Kitchen,139,270,144,7,SUP105,North America,WH-D,In Stock,0
2023-04-24,PRD1019,Treadmill,Sports,43,80,133,7,SUP108,Asia,WH-C,Low Stock,166
2023-04-24,PRD1023,Shampoo,Beauty,59,120,121,3,SUP102,Asia,WH-C,Low Stock,216
2023-04-24,PRD1024,Sunscreen,Beauty,35,263,144,7,SUP100,North America,WH-B,In Stock,0
2023-04-25,PRD1003,Headphones,Electronics,0,114,146,7,SUP100,South America,WH-C,Low Stock,164
2023-04-25,PRD1006,Jeans,Clothing,29,270,68,9,SUP102,Oceania,WH-D,In Stock,0
2023-04-25,PRD1008,Jacket,Clothing,97,109,146,4,SUP106,Europe,WH-D,Low Stock,261
2023-04-25,PRD1009,Sweater,Clothing,52,377,64,9,SUP102,Asia,WH-B,In Stock,0
2023-04-25,PRD1010,Blender,Home & Kitchen,67,194,80,3,SUP107,North America,WH-D,In Stock,0
2023-04-25,PRD1010,Blender,Home & Kitchen,76,325,88,8,SUP103,South America,WH-A,In Stock,0
2023-04-25,PRD1012,Coffee Maker,Home & Kitchen,66,380,54,9,SUP100,Europe,WH-B,In Stock,0
2023-04-25,PRD1014,Air Purifier,Home & Kitchen,35,380,67,13,SUP106,Asia,WH-A,In Stock,0
2023-04-25,PRD1016,Dumbbells,Sports,49,110,67,3,SUP102,Europe,WH-A,In Stock,0
2023-04-25,PRD1018,Basketball,Sports,45,277,64,10,SUP103,South America,WH-D,In Stock,0
2023-04-25,PRD1019,Treadmill,Sports,87,60,93,10,SUP108,Europe,WH-B,Low Stock,116
2023-04-25,PRD1020,Moisturizer,Beauty,46,493,54,12,SUP109,Oceania,WH-C,In Stock,0
2023-04-26,PRD1000,Laptop,Electronics,10,460,66,10,SUP109,Europe,WH-C,In Stock,0
2023-04-26,PRD1004,Smartwatch,Electronics,52,78,88,10,SUP104,Europe,WH-B,Low Stock,254
2023-04-26,PRD1009,Sweater,Clothing,20,469,108,6,SUP109,Europe,WH-D,In Stock,0
2023-04-26,PRD1009,Sweater,Clothing,20,377,127,6,SUP103,North America,WH-D,In Stock,0
2023-04-26,PRD1016,Dumbbells,Sports,101,188,135,3,SUP103,Oceania,WH-A,In Stock,0
2023-04-26,PRD1021,Perfume,Beauty,34,286,77,5,SUP109,North America,WH-A,In Stock,0
2023-04-26,PRD1022,Lipstick,Beauty,11,176,75,3,SUP109,Oceania,WH-B,In Stock,0
2023-04-27,PRD1008,Jacket,Clothing,71,209,131,12,SUP107,Oceania,WH-D,In Stock,0
2023-04-27,PRD1008,Jacket,Clothing,13,366,74,5,SUP101,South America,WH-A,In Stock,0
2023-04-27,PRD1008,Jacket,Clothing,47,180,135,6,SUP106,Oceania,WH-C,In Stock,0
2023-04-27,PRD1008,Jacket,Clothing,83,323,136,7,SUP100,North America,WH-D,In Stock,0
2023-04-27,PRD1009,Sweater,Clothing,96,479,66,10,SUP105,North America,WH-C,In Stock,0
2023-04-27,PRD1012,Coffee Maker,Home & Kitchen,91,11,129,13,SUP109,South America,WH-C,Low Stock,278
2023-04-27,PRD1018,Basketball,Sports,0,433,109,3,SUP102,Europe,WH-C,In Stock,0
2023-04-27,PRD1020,Moisturizer,Beauty,5,45,59,6,SUP102,North America,WH-C,Low Stock,190
2023-04-27,PRD1023,Shampoo,Beauty,37,132,146,12,SUP106,Europe,WH-D,Low Stock,146
2023-04-27,PRD1024,Sunscreen,Beauty,77,236,132,9,SUP101,Oceania,WH-D,In Stock,0
2023-04-28,PRD1002,Tablet,Electronics,91,356,89,8,SUP102,South America,WH-A,In Stock,0
2023-04-28,PRD1003,Headphones,Electronics,35,107,131,12,SUP109,Asia,WH-A,Low Stock,154
2023-04-28,PRD1004,Smartwatch,Electronics,100,50,76,7,SUP104,South America,WH-A,Low Stock,132
2023-04-28,PRD1005,T-Shirt,Clothing,83,61,54,11,SUP102,South America,WH-C,In Stock,0
2023-04-28,PRD1005,T-Shirt,Clothing,72,81,141,10,SUP101,South America,WH-B,Low Stock,172
2023-04-28,PRD1006,Jeans,Clothing,1,159,143,5,SUP109,Europe,WH-A,In Stock,0
2023-04-28,PRD1009,Sweater,Clothing,68,232,119,7,SUP104,Oceania,WH-C,In Stock,0
2023-04-28,PRD1012,Coffee Maker,Home & Kitchen,44,74,131,4,SUP106,North America,WH-B,Low Stock,277
2023-04-28,PRD1012,Coffee Maker,Home & Kitchen,94,3,67,5,SUP103,South America,WH-B,Low Stock,236
2023-04-28,PRD1013,Vacuum Cleaner,Home & Kitchen,21,178,135,7,SUP109,South America,WH-A,In Stock,0
2023-04-28,PRD1015,Yoga Mat,Sports,76,470,116,6,SUP100,South America,WH-A,In Stock,0
2023-04-28,PRD1016,Dumbbells,Sports,79,291,135,9,SUP101,South America,WH-A,In Stock,0
2023-04-28,PRD1019,Treadmill,Sports,80,210,50,9,SUP109,Europe,WH-B,In Stock,0
2023-04-28,PRD1021,Perfume,Beauty,86,151,119,3,SUP101,South America,WH-C,In Stock,0
2023-04-28,PRD1022,Lipstick,Beauty,17,120,130,6,SUP103,Europe,WH-D,Low Stock,165
2023-04-29,PRD1000,Laptop,Electronics,46,416,80,7,SUP107,Oceania,WH-B,In Stock,0
2023-04-29,PRD1007,Sneakers,Clothing,107,12,85,12,SUP107,South America,WH-D,Low Stock,150
2023-04-29,PRD1009,Sweater,Clothing,44,437,91,5,SUP103,Oceania,WH-D,In Stock,0
2023-04-29,PRD1010,Blender,Home & Kitchen,84,92,120,7,SUP106,Europe,WH-A,Low Stock,252
2023-04-29,PRD1011,Microwave,Home & Kitchen,17,431,115,7,SUP107,Asia,WH-A,In Stock,0
2023-04-29,PRD1011,Microwave,Home & Kitchen,12,286,96,11,SUP108,Asia,WH-B,In Stock,0
2023-04-29,PRD1011,Microwave,Home & Kitchen,34,89,96,5,SUP107,Oceania,WH-D,Low Stock,199
2023-04-29,PRD1012,Coffee Maker,Home & Kitchen,88,456,134,9,SUP103,South America,WH-A,In Stock,0
2023-04-29,PRD1013,Vacuum Cleaner,Home & Kitchen,49,69,57,10,SUP102,South America,WH-D,In Stock,0
2023-04-29,PRD1014,Air Purifier,Home & Kitchen,72,241,71,7,SUP109,South America,WH-D,In Stock,0
2023-04-29,PRD1015,Yoga Mat,Sports,56,389,140,6,SUP102,Oceania,WH-C,In Stock,0
2023-04-29,PRD1024,Sunscreen,Beauty,23,465,56,13,SUP104,Asia,WH-B,In Stock,0
2023-04-30,PRD1000,Laptop,Electronics,38,301,111,9,SUP104,Asia,WH-D,In Stock,0
2023-04-30,PRD1004,Smartwatch,Electronics,69,462,72,9,SUP101,North America,WH-A,In Stock,0
2023-04-30,PRD1004,Smartwatch,Electronics,7,358,92,6,SUP104,North America,WH-C,In Stock,0
2023-04-30,PRD1005,T-Shirt,Clothing,84,361,91,11,SUP109,South America,WH-B,In Stock,0
2023-04-30,PRD1006,Jeans,Clothing,70,252,80,9,SUP103,Asia,WH-B,In Stock,0
2023-04-30,PRD1007,Sneakers,Clothing,25,36,63,13,SUP102,North America,WH-B,Low Stock,180
2023-04-30,PRD1007,Sneakers,Clothing,68,399,65,11,SUP108,Asia,WH-B,In Stock,0
